Time_abs/ps, Signal 1/nA, Signal 2/nA
  1627.850,    -0.284417,    -0.002277
  1627.900,     0.138740,    -0.001454
  1627.950,    -0.338581,    -0.002214
  1628.000,    -1.282649,    -0.000619
  1628.050,    -2.151771,    -0.001384
  1628.100,    -2.712259,    -0.001243
  1628.150,    -3.000166,    -0.000498
  1628.200,    -3.066653,    -0.000372
  1628.250,    -2.872611,    -0.000834
  1628.300,    -2.369076,     0.000957
  1628.350,    -1.552372,     0.000966
  1628.400,    -0.550129,    -0.001895
  1628.450,     0.459246,    -0.001849
  1628.500,     1.316810,    -0.001465
  1628.550,     1.814920,    -0.000270
  1628.600,     1.681744,     0.000303
  1628.650,     0.824820,    -0.000415
  1628.700,    -0.372941,    -0.000450
  1628.750,    -1.189146,    -0.000253
  1628.800,    -1.127606,    -0.001654
  1628.850,    -0.379092,    -0.001137
  1628.900,     0.343580,    -0.002133
  1628.950,     0.511288,    -0.001717
  1629.000,     0.251353,    -0.002389
  1629.050,    -0.001836,    -0.002057
  1629.100,    -0.067180,    -0.001497
  1629.150,    -0.164357,    -0.000164
  1629.200,    -0.491801,    -0.000309
  1629.250,    -0.904132,     0.000166
  1629.300,    -1.050623,     0.000122
  1629.350,    -0.769075,     0.000574
  1629.400,    -0.280437,    -0.000303
  1629.450,     0.095485,     0.001371
  1629.500,     0.324207,    -0.000398
  1629.550,     0.735367,    -0.000382
  1629.600,     1.602540,     0.000304
  1629.650,     2.794782,    -0.000374
  1629.700,     3.786127,    -0.000628
  1629.750,     4.013606,    -0.000515
  1629.800,     3.276768,    -0.001564
  1629.850,     1.826892,    -0.001418
  1629.900,     0.203138,    -0.002221
  1629.950,    -1.084129,    -0.004482
  1630.000,    -1.762147,    -0.004200
  1630.050,    -1.820779,    -0.002766
  1630.100,    -1.421175,    -0.002686
  1630.150,    -0.775297,    -0.004671
  1630.200,    -0.130854,    -0.004249
  1630.250,     0.305626,    -0.001459
  1630.300,     0.569955,    -0.000681
  1630.350,     0.835978,    -0.000170
  1630.400,     1.143735,    -0.000638
  1630.450,     1.152425,     0.000861
  1630.500,     0.457392,     0.001525
  1630.550,    -1.017570,     0.000321
  1630.600,    -2.789200,     0.001571
  1630.650,    -4.084594,     0.002976
  1630.700,    -4.409081,     0.002184
  1630.750,    -3.850590,     0.000359
  1630.800,    -2.874420,    -0.000266
  1630.850,    -1.865530,     0.001228
  1630.900,    -0.896895,     0.000692
  1630.950,     0.075563,     0.000065
  1631.000,     0.998937,     0.000236
  1631.050,     1.799950,    -0.001207
  1631.100,     2.484009,    -0.002216
  1631.150,     3.082732,    -0.003502
  1631.200,     3.533086,    -0.003945
  1631.250,     3.700180,    -0.003977
  1631.300,     3.564048,    -0.004261
  1631.350,     3.275808,    -0.001869
  1631.400,     3.011692,    -0.001417
  1631.450,     2.877446,    -0.002929
  1631.500,     2.798569,    -0.003596
  1631.550,     2.539736,    -0.001337
  1631.600,     1.938203,    -0.002335
  1631.650,     1.149277,    -0.001098
  1631.700,     0.544305,     0.000252
  1631.750,     0.353294,     0.001047
  1631.800,     0.473932,     0.000496
  1631.850,     0.630834,    -0.001351
  1631.900,     0.602128,    -0.000855
  1631.950,     0.357566,    -0.000144
  1632.000,    -0.035190,     0.000475
  1632.050,    -0.479431,    -0.000867
  1632.100,    -0.809640,    -0.000645
  1632.150,    -0.870275,    -0.000204
  1632.200,    -0.686111,    -0.001652
  1632.250,    -0.434901,    -0.000537
  1632.300,    -0.238654,    -0.001111
  1632.350,    -0.080632,    -0.002463
  1632.400,     0.180314,    -0.001436
  1632.450,     0.674612,    -0.002251
  1632.500,     1.456323,    -0.002658
  1632.550,     2.440719,    -0.001544
  1632.600,     3.427884,    -0.001381
  1632.650,     4.095972,    -0.000375
  1632.700,     4.133626,    -0.001725
  1632.750,     3.490127,     0.000354
  1632.800,     2.427092,     0.000943
  1632.850,     1.363052,    -0.000425
  1632.900,     0.663154,    -0.000483
  1632.950,     0.554407,    -0.000358
  1633.000,     1.049242,    -0.000203
  1633.050,     2.000347,    -0.001854
  1633.100,     3.190893,    -0.001825
  1633.150,     4.396363,    -0.002109
  1633.200,     5.543657,    -0.003110
  1633.250,     6.688029,    -0.002992
  1633.300,     7.922556,    -0.004376
  1633.350,     9.182822,    -0.004074
  1633.400,    10.284017,    -0.002277
  1633.450,    11.170221,    -0.003418
  1633.500,    11.899920,    -0.003256
  1633.550,    12.532780,    -0.001461
  1633.600,    13.001266,    -0.001973
  1633.650,    13.082263,    -0.001693
  1633.700,    12.430959,    -0.000847
  1633.750,    10.605515,    -0.000052
  1633.800,     7.059808,     0.002223
  1633.850,     1.018426,     0.003800
  1633.900,    -8.519511,     0.005064
  1633.950,   -22.567527,     0.005229
  1634.000,   -41.373574,     0.007397
  1634.050,   -63.591215,     0.007159
  1634.100,   -85.961430,     0.006505
  1634.150,  -103.702729,     0.004385
  1634.200,  -111.600687,     0.002542
  1634.250,  -105.490170,     0.001883
  1634.300,   -84.049582,     0.001558
  1634.350,   -49.986663,     0.000486
  1634.400,    -9.503983,    -0.001032
  1634.450,    30.119008,    -0.002245
  1634.500,    63.116781,    -0.004172
  1634.550,    86.469940,    -0.005031
  1634.600,    99.316189,    -0.005528
  1634.650,   101.674148,    -0.006042
  1634.700,    93.994076,    -0.006331
  1634.750,    77.856814,    -0.006275
  1634.800,    56.672625,    -0.006210
  1634.850,    34.852967,    -0.005897
  1634.900,    15.853065,    -0.004215
  1634.950,     1.067425,    -0.003295
  1635.000,    -9.573547,    -0.001747
  1635.050,   -16.233039,     0.000277
  1635.100,   -18.778907,     0.000911
  1635.150,   -17.521217,     0.000565
  1635.200,   -13.783803,     0.000819
  1635.250,    -9.337716,     0.002200
  1635.300,    -5.465976,     0.002495
  1635.350,    -2.728452,     0.002426
  1635.400,    -1.386010,     0.003332
  1635.450,    -1.575346,     0.000839
  1635.500,    -3.089286,    -0.000292
  1635.550,    -5.204422,    -0.000003
  1635.600,    -6.957918,    -0.000729
  1635.650,    -7.601020,    -0.001406
  1635.700,    -6.909199,    -0.002646
  1635.750,    -5.133054,    -0.002653
  1635.800,    -2.819972,    -0.002432
  1635.850,    -0.515254,    -0.002552
  1635.900,     1.387516,    -0.002548
  1635.950,     2.660846,    -0.003237
  1636.000,     3.231655,    -0.003173
  1636.050,     3.245365,    -0.001431
  1636.100,     3.036300,    -0.001048
  1636.150,     2.849222,    -0.002973
  1636.200,     2.713329,    -0.002758
  1636.250,     2.615534,    -0.000451
  1636.300,     2.598650,    -0.000495
  1636.350,     2.733954,    -0.000501
  1636.400,     3.024192,    -0.001465
  1636.450,     3.324197,    -0.000353
  1636.500,     3.329788,     0.000756
  1636.550,     2.775678,    -0.000997
  1636.600,     1.767066,    -0.001604
  1636.650,     0.803353,    -0.001366
  1636.700,     0.350499,    -0.001503
  1636.750,     0.522702,    -0.001132
  1636.800,     1.134902,    -0.001568
  1636.850,     2.010559,    -0.000927
  1636.900,     3.092399,    -0.000701
  1636.950,     4.330010,    -0.001303
  1637.000,     5.422511,    -0.001345
  1637.050,     5.863536,    -0.000039
  1637.100,     5.283597,     0.000581
  1637.150,     3.847730,     0.000505
  1637.200,     2.129065,     0.001621
  1637.250,     0.464537,     0.000933
  1637.300,    -1.241286,    -0.000798
  1637.350,    -3.006352,    -0.000322
  1637.400,    -4.507607,    -0.001132
  1637.450,    -5.334310,    -0.001586
  1637.500,    -5.410135,    -0.001028
  1637.550,    -5.036433,    -0.001947
  1637.600,    -4.528063,    -0.002725
  1637.650,    -4.023169,    -0.002721
  1637.700,    -3.407557,    -0.002257
  1637.750,    -2.516320,    -0.003526
  1637.800,    -1.306544,    -0.003135
  1637.850,     0.168261,    -0.002681
  1637.900,     1.792319,    -0.003561
  1637.950,     3.420553,    -0.003089
  1638.000,     4.876630,    -0.001390
  1638.050,     5.918819,    -0.000416
  1638.100,     6.247246,    -0.001276
  1638.150,     5.643024,    -0.001025
  1638.200,     4.170208,    -0.000332
  1638.250,     2.257670,     0.001539
  1638.300,     0.445327,     0.001575
  1638.350,    -1.027767,     0.002970
  1638.400,    -2.328341,     0.002879
  1638.450,    -3.616214,     0.003602
  1638.500,    -4.591601,     0.001335
  1638.550,    -4.594783,     0.000903
  1638.600,    -3.159445,     0.002085
  1638.650,    -0.470136,     0.001501
  1638.700,     2.674927,    -0.000303
  1638.750,     5.292353,    -0.000912
  1638.800,     6.666373,    -0.001816
  1638.850,     6.588341,    -0.002499
  1638.900,     5.274157,    -0.002212
  1638.950,     3.179256,    -0.004060
  1639.000,     0.807817,    -0.005105
  1639.050,    -1.357943,    -0.005302
  1639.100,    -2.990037,    -0.005005
  1639.150,    -3.932576,    -0.004199
  1639.200,    -4.299649,    -0.003922
  1639.250,    -4.354390,    -0.002793
  1639.300,    -4.219027,    -0.000405
  1639.350,    -3.797190,    -0.001693
  1639.400,    -2.936240,    -0.001982
  1639.450,    -1.684476,     0.000131
  1639.500,    -0.342319,     0.001963
  1639.550,     0.758462,     0.000452
  1639.600,     1.477512,     0.000271
  1639.650,     1.863036,     0.001294
  1639.700,     2.049123,     0.000505
  1639.750,     2.124997,     0.000965
  1639.800,     2.090221,     0.000347
  1639.850,     1.932807,     0.001640
  1639.900,     1.657628,     0.000376
  1639.950,     1.258867,    -0.000346
  1640.000,     0.712616,     0.001443
