Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1612.950,     0.010690,    -0.245471,     0.003137,
  1613.000,     0.002653,    -0.262886,    -0.001443,
  1613.050,     0.000020,    -0.251333,     0.002372,
  1613.100,     0.009526,    -0.256567,     0.006370,
  1613.150,     0.025609,    -0.244889,     0.006313,
  1613.200,     0.029776,    -0.267568,     0.002548,
  1613.250,     0.034011,    -0.263436,     0.001515,
  1613.300,     0.029816,    -0.261406,     0.006050,
  1613.350,     0.028981,    -0.262316,     0.006249,
  1613.400,     0.035148,    -0.263597,     0.001973,
  1613.450,     0.029672,    -0.263895,     0.002813,
  1613.500,     0.029279,    -0.253962,     0.002725,
  1613.550,     0.037036,    -0.267384,     0.009655,
  1613.600,     0.023892,    -0.282852,     0.012494,
  1613.650,     0.031109,    -0.294390,     0.004750,
  1613.700,     0.039406,    -0.269291,     0.001207,
  1613.750,     0.037477,    -0.296063,     0.003183,
  1613.800,     0.035201,    -0.295676,     0.006176,
  1613.850,     0.043299,    -0.290447,     0.006004,
  1613.900,     0.050840,    -0.308364,     0.001853,
  1613.950,     0.053556,    -0.311033,     0.007707,
  1614.000,     0.016029,    -0.298176,     0.008251,
  1614.050,     0.015017,    -0.320096,     0.004347,
  1614.100,     0.022769,    -0.327092,     0.006110,
  1614.150,     0.021817,    -0.336267,     0.008350,
  1614.200,     0.008454,    -0.347295,     0.004213,
  1614.250,     0.024255,    -0.345886,     0.000980,
  1614.300,     0.005631,    -0.330335,     0.004452,
  1614.350,     0.011700,    -0.335595,     0.004903,
  1614.400,     0.014019,    -0.326397,     0.006033,
  1614.450,     0.008647,    -0.335081,     0.006184,
  1614.500,     0.001780,    -0.341281,     0.003119,
  1614.550,     0.012515,    -0.341916,     0.004428,
  1614.600,    -0.014506,    -0.342900,     0.005432,
  1614.650,    -0.038219,    -0.342125,     0.004344,
  1614.700,    -0.035873,    -0.318097,    -0.000955,
  1614.750,    -0.040883,    -0.315540,    -0.000330,
  1614.800,    -0.039015,    -0.298863,     0.006847,
  1614.850,    -0.024995,    -0.298416,     0.003206,
  1614.900,    -0.044781,    -0.312369,     0.001990,
  1614.950,    -0.038398,    -0.298750,     0.003945,
  1615.000,    -0.058042,    -0.299329,     0.001687,
  1615.050,    -0.062508,    -0.316875,     0.001088,
  1615.100,    -0.071262,    -0.339941,     0.002865,
  1615.150,    -0.060640,    -0.354372,     0.008358,
  1615.200,    -0.071208,    -0.349586,     0.004852,
  1615.250,    -0.082134,    -0.375272,     0.004658,
  1615.300,    -0.085767,    -0.391255,     0.011288,
  1615.350,    -0.082740,    -0.412063,     0.006041,
  1615.400,    -0.083891,    -0.422098,     0.005194,
  1615.450,    -0.074351,    -0.408363,     0.005928,
  1615.500,    -0.073790,    -0.404922,     0.009446,
  1615.550,    -0.080333,    -0.411461,     0.008562,
  1615.600,    -0.078536,    -0.401083,     0.000792,
  1615.650,    -0.081443,    -0.408784,     0.003593,
  1615.700,    -0.068445,    -0.415894,     0.009991,
  1615.750,    -0.052389,    -0.406058,     0.007584,
  1615.800,    -0.067412,    -0.429032,     0.005890,
  1615.850,    -0.069172,    -0.454615,     0.004130,
  1615.900,    -0.068844,    -0.455064,     0.003451,
  1615.950,    -0.070738,    -0.455368,     0.005918,
  1616.000,    -0.063164,    -0.466990,     0.000959,
  1616.050,    -0.068398,    -0.474880,     0.000182,
  1616.100,    -0.076743,    -0.480263,     0.003455,
  1616.150,    -0.087060,    -0.480738,    -0.000850,
  1616.200,    -0.072048,    -0.476577,    -0.005544,
  1616.250,    -0.070800,    -0.483261,     0.002028,
  1616.300,    -0.081891,    -0.490949,     0.003072,
  1616.350,    -0.082834,    -0.490765,     0.000135,
  1616.400,    -0.086437,    -0.495713,     0.002029,
  1616.450,    -0.095524,    -0.492477,     0.003078,
  1616.500,    -0.106504,    -0.503176,     0.000144,
  1616.550,    -0.080520,    -0.526755,     0.006573,
  1616.600,    -0.075245,    -0.506274,     0.004745,
  1616.650,    -0.084646,    -0.492097,     0.000516,
  1616.700,    -0.075895,    -0.494707,     0.004825,
  1616.750,    -0.081009,    -0.491688,     0.006988,
  1616.800,    -0.095019,    -0.491173,     0.006310,
  1616.850,    -0.086692,    -0.493725,     0.007484,
  1616.900,    -0.079069,    -0.487156,     0.005718,
  1616.950,    -0.080546,    -0.489569,     0.002302,
  1617.000,    -0.105257,    -0.506868,     0.007885,
  1617.050,    -0.098797,    -0.487291,     0.007737,
  1617.100,    -0.113545,    -0.474220,     0.005150,
  1617.150,    -0.107050,    -0.483483,     0.006037,
  1617.200,    -0.108672,    -0.473541,     0.008509,
  1617.250,    -0.129536,    -0.474562,     0.005222,
  1617.300,    -0.128961,    -0.456456,     0.002725,
  1617.350,    -0.116580,    -0.446705,     0.004785,
  1617.400,    -0.113687,    -0.459078,     0.000961,
  1617.450,    -0.119240,    -0.445847,     0.000869,
  1617.500,    -0.127044,    -0.438835,    -0.001308,
  1617.550,    -0.132537,    -0.433537,    -0.000489,
  1617.600,    -0.125451,    -0.436497,     0.000609,
  1617.650,    -0.136833,    -0.418269,    -0.000739,
  1617.700,    -0.136494,    -0.416141,    -0.001414,
  1617.750,    -0.151945,    -0.407228,     0.001969,
  1617.800,    -0.153963,    -0.401720,     0.004240,
  1617.850,    -0.157357,    -0.380863,     0.002412,
  1617.900,    -0.148572,    -0.371745,    -0.002990,
  1617.950,    -0.152425,    -0.338327,    -0.001144,
  1618.000,    -0.155103,    -0.281234,     0.000008,
  1618.050,    -0.152120,    -0.232384,    -0.000436,
  1618.100,    -0.161918,    -0.193871,     0.000371,
  1618.150,    -0.178503,    -0.161821,     0.007462,
  1618.200,    -0.156072,    -0.119875,     0.004732,
  1618.250,    -0.144104,    -0.077524,     0.009418,
  1618.300,    -0.143100,    -0.071774,     0.010343,
  1618.350,    -0.161364,    -0.087374,     0.015109,
  1618.400,    -0.149136,    -0.196099,     0.011275,
  1618.450,    -0.132023,    -0.348139,     0.004239,
  1618.500,    -0.151058,    -0.610612,     0.014763,
  1618.550,    -0.147602,    -0.952923,     0.018166,
  1618.600,    -0.151140,    -1.333053,     0.012074,
  1618.650,    -0.147932,    -1.743931,     0.012142,
  1618.700,    -0.162950,    -2.126887,     0.009192,
  1618.750,    -0.156206,    -2.394161,     0.008386,
  1618.800,    -0.152021,    -2.457728,     0.006395,
  1618.850,    -0.166967,    -2.309845,     0.009765,
  1618.900,    -0.166497,    -1.995652,     0.008606,
  1618.950,    -0.175423,    -1.602009,     0.003780,
  1619.000,    -0.173118,    -1.184876,     0.001877,
  1619.050,    -0.182818,    -0.797805,     0.004689,
  1619.100,    -0.217704,    -0.520714,     0.002184,
  1619.150,    -0.204957,    -0.297820,     0.000074,
  1619.200,    -0.205771,    -0.164513,    -0.000473,
  1619.250,    -0.223467,    -0.133796,    -0.002659,
  1619.300,    -0.245437,    -0.141140,     0.001742,
  1619.350,    -0.230632,    -0.189173,    -0.004374,
  1619.400,    -0.227030,    -0.272831,    -0.006454,
  1619.450,    -0.230157,    -0.366149,    -0.001525,
  1619.500,    -0.225901,    -0.414662,    -0.004226,
  1619.550,    -0.220727,    -0.486669,    -0.003597,
  1619.600,    -0.229432,    -0.532702,     0.005036,
  1619.650,    -0.239292,    -0.559336,     0.006774,
  1619.700,    -0.224096,    -0.580338,     0.002985,
  1619.750,    -0.228550,    -0.589772,     0.004429,
  1619.800,    -0.247145,    -0.591029,     0.003049,
  1619.850,    -0.236784,    -0.607447,     0.001485,
  1619.900,    -0.234124,    -0.624791,     0.007517,
  1619.950,    -0.244373,    -0.651564,     0.006649,
  1620.000,    -0.248006,    -0.699427,     0.006568,
  1620.050,    -0.255833,    -0.712156,     0.012351,
  1620.100,    -0.259614,    -0.740053,     0.012503,
  1620.150,    -0.235578,    -0.779035,     0.009342,
  1620.200,    -0.263592,    -0.777557,     0.011809,
  1620.250,    -0.272542,    -0.783301,     0.013863,
  1620.300,    -0.260488,    -0.795376,     0.010495,
  1620.350,    -0.264457,    -0.762885,     0.014189,
  1620.400,    -0.265827,    -0.756703,     0.014236,
  1620.450,    -0.271802,    -0.755122,     0.010594,
  1620.500,    -0.269149,    -0.759587,     0.010338,
  1620.550,    -0.260135,    -0.770126,     0.007491,
  1620.600,    -0.263899,    -0.762379,     0.006598,
  1620.650,    -0.282594,    -0.799293,     0.003777,
  1620.700,    -0.275264,    -0.826538,     0.001584,
  1620.750,    -0.263291,    -0.825007,     0.000493,
  1620.800,    -0.271903,    -0.836559,    -0.002980,
  1620.850,    -0.263665,    -0.864981,    -0.005286,
  1620.900,    -0.272667,    -0.872562,    -0.000648,
  1620.950,    -0.280259,    -0.863349,     0.004178,
  1621.000,    -0.279189,    -0.892779,     0.000620,
  1621.050,    -0.271763,    -0.900679,    -0.002813,
  1621.100,    -0.279335,    -0.903279,     0.001968,
  1621.150,    -0.254594,    -0.929399,    -0.005197,
  1621.200,    -0.233902,    -0.946151,    -0.000897,
  1621.250,    -0.255944,    -0.973433,     0.001185,
  1621.300,    -0.249070,    -1.002156,     0.002806,
  1621.350,    -0.242877,    -1.031033,     0.003641,
  1621.400,    -0.237810,    -1.055723,     0.000029,
  1621.450,    -0.221479,    -1.082439,     0.006100,
  1621.500,    -0.192418,    -1.040745,     0.004403,
  1621.550,    -0.198459,    -1.007067,     0.004079,
  1621.600,    -0.184015,    -0.969472,     0.003576,
  1621.650,    -0.170710,    -0.923275,     0.006610,
  1621.700,    -0.156797,    -0.868363,     0.002833,
  1621.750,    -0.164437,    -0.839668,     0.009101,
  1621.800,    -0.152494,    -0.839075,     0.009257,
  1621.850,    -0.128288,    -0.835832,     0.006232,
  1621.900,    -0.122462,    -0.868083,     0.010779,
  1621.950,    -0.091653,    -0.905803,     0.006384,
  1622.000,    -0.063304,    -0.925178,     0.008701,
  1622.050,    -0.040704,    -0.925425,     0.010050,
  1622.100,    -0.015521,    -0.933014,     0.005489,
  1622.150,     0.004182,    -0.943333,     0.001999,
  1622.200,     0.028827,    -0.946160,     0.002805,
  1622.250,     0.031903,    -0.947706,     0.006172,
  1622.300,     0.033988,    -0.936598,     0.002026,
  1622.350,    -0.019835,    -0.911204,     0.006889,
  1622.400,    -0.119129,    -0.902913,     0.010753,
  1622.450,    -0.258290,    -0.885350,     0.005108,
  1622.500,    -0.458977,    -0.852988,     0.005627,
  1622.550,    -0.714806,    -0.809969,     0.010408,
  1622.600,    -0.994134,    -0.785377,     0.006341,
  1622.650,    -1.215017,    -0.742969,     0.004113,
  1622.700,    -1.393272,    -0.686576,    -0.002378,
  1622.750,    -1.440606,    -0.613374,    -0.003652,
  1622.800,    -1.359210,    -0.510101,    -0.001870,
  1622.850,    -1.158583,    -0.403846,     0.005866,
  1622.900,    -0.871911,    -0.275957,     0.007193,
  1622.950,    -0.589455,    -0.136301,    -0.000372,
  1623.000,    -0.368640,    -0.013895,     0.008196,
  1623.050,    -0.159143,     0.097326,     0.010691,
  1623.100,    -0.049793,     0.115637,     0.000182,
  1623.150,     0.025245,     0.008123,    -0.002462,
  1623.200,     0.068851,    -0.326249,     0.011152,
  1623.250,     0.031616,    -1.001347,     0.011302,
  1623.300,    -0.009194,    -2.122518,     0.008592,
  1623.350,    -0.055891,    -3.843026,     0.012795,
  1623.400,    -0.114125,    -6.190226,     0.008372,
  1623.450,    -0.166167,    -9.079033,     0.005248,
  1623.500,    -0.200589,   -12.222148,     0.008117,
  1623.550,    -0.222680,   -15.132563,     0.009105,
  1623.600,    -0.263107,   -17.125555,     0.007275,
  1623.650,    -0.253422,   -17.493563,     0.009938,
  1623.700,    -0.251366,   -15.827166,     0.009779,
  1623.750,    -0.259273,   -12.123533,     0.008089,
  1623.800,    -0.283484,    -6.997025,     0.015391,
  1623.850,    -0.264676,    -1.427215,     0.012740,
  1623.900,    -0.286763,     3.484423,     0.006018,
  1623.950,    -0.319835,     6.934489,     0.003288,
  1624.000,    -0.325851,     8.513791,     0.001091,
  1624.050,    -0.347396,     8.337132,    -0.000594,
  1624.100,    -0.367103,     6.748450,     0.003318,
  1624.150,    -0.370486,     4.178412,     0.001772,
  1624.200,    -0.356730,     1.205607,     0.005412,
  1624.250,    -0.348418,    -1.618595,     0.006521,
  1624.300,    -0.339237,    -3.847212,     0.005992,
  1624.350,    -0.333965,    -5.274983,     0.003522,
  1624.400,    -0.343543,    -5.999073,    -0.001077,
  1624.450,    -0.338591,    -6.210488,     0.003870,
  1624.500,    -0.352218,    -6.037645,     0.007286,
  1624.550,    -0.352447,    -5.448199,     0.003270,
  1624.600,    -0.355661,    -4.513717,    -0.001524,
  1624.650,    -0.344613,    -3.507028,     0.001903,
  1624.700,    -0.354594,    -2.713990,     0.005022,
  1624.750,    -0.354784,    -2.169706,     0.006802,
  1624.800,    -0.371929,    -1.805950,     0.004094,
  1624.850,    -0.371050,    -1.469886,     0.005925,
  1624.900,    -0.369242,    -1.140785,     0.004917,
  1624.950,    -0.359761,    -0.812284,     0.007173,
  1625.000,    -0.365501,    -0.407357,     0.002432,
  1625.050,    -0.366892,     0.132472,     0.002486,
  1625.100,    -0.375928,     0.838794,     0.005489,
  1625.150,    -0.395669,     1.727241,     0.002187,
  1625.200,    -0.420541,     2.765705,     0.002602,
  1625.250,    -0.438356,     3.889177,     0.004706,
  1625.300,    -0.467416,     5.077292,     0.005909,
  1625.350,    -0.476714,     6.273234,     0.005455,
  1625.400,    -0.461926,     7.478472,     0.005230,
  1625.450,    -0.462530,     8.746009,     0.004843,
  1625.500,    -0.443896,    10.060120,     0.006747,
  1625.550,    -0.392982,    11.467869,     0.006308,
  1625.600,    -0.357356,    13.071246,     0.002741,
  1625.650,    -0.327860,    14.898890,     0.002865,
  1625.700,    -0.312639,    17.010325,     0.004676,
  1625.750,    -0.292708,    19.501218,     0.006036,
