Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1610.600,    -0.131035,    -0.131035,     0.001900,
  1610.650,    -0.137492,    -0.137492,     0.006154,
  1610.700,    -0.131505,    -0.131505,     0.002276,
  1610.750,    -0.161033,    -0.161033,     0.003719,
  1610.800,    -0.172221,    -0.172221,     0.004919,
  1610.850,    -0.194941,    -0.194941,     0.005797,
  1610.900,    -0.172747,    -0.172747,     0.003197,
  1610.950,    -0.179672,    -0.179672,     0.005471,
  1611.000,    -0.196484,    -0.196484,     0.009854,
  1611.050,    -0.217035,    -0.217035,     0.003538,
  1611.100,    -0.213329,    -0.213329,    -0.003495,
  1611.150,    -0.239635,    -0.239635,     0.001997,
  1611.200,    -0.240099,    -0.240099,     0.001770,
  1611.250,    -0.215287,    -0.215287,     0.003102,
  1611.300,    -0.217257,    -0.217257,    -0.002598,
  1611.350,    -0.223915,    -0.223915,    -0.005079,
  1611.400,    -0.225158,    -0.225158,    -0.007069,
  1611.450,    -0.227445,    -0.227445,    -0.000164,
  1611.500,    -0.219021,    -0.219021,    -0.003330,
  1611.550,    -0.196926,    -0.196926,    -0.007763,
  1611.600,    -0.221091,    -0.221091,    -0.002158,
  1611.650,    -0.212736,    -0.212736,     0.005788,
  1611.700,    -0.199161,    -0.199161,    -0.001575,
  1611.750,    -0.192209,    -0.192209,     0.000177,
  1611.800,    -0.199529,    -0.199529,     0.007180,
  1611.850,    -0.174264,    -0.174264,     0.003031,
  1611.900,    -0.168421,    -0.168421,     0.001101,
  1611.950,    -0.185613,    -0.185613,     0.002247,
  1612.000,    -0.193127,    -0.193127,    -0.001741,
  1612.050,    -0.202004,    -0.202004,     0.003686,
  1612.100,    -0.203686,    -0.203686,     0.002331,
  1612.150,    -0.192196,    -0.192196,    -0.000487,
  1612.200,    -0.228909,    -0.228909,    -0.001592,
  1612.250,    -0.217702,    -0.217702,     0.000523,
  1612.300,    -0.218946,    -0.218946,    -0.001400,
  1612.350,    -0.226065,    -0.226065,    -0.004443,
  1612.400,    -0.209106,    -0.209106,     0.004619,
  1612.450,    -0.219318,    -0.219318,     0.004691,
  1612.500,    -0.206316,    -0.206316,     0.000150,
  1612.550,    -0.213026,    -0.213026,     0.000117,
  1612.600,    -0.230964,    -0.230964,     0.004203,
  1612.650,    -0.237960,    -0.237960,     0.003087,
  1612.700,    -0.240506,    -0.240506,    -0.000170,
  1612.750,    -0.236160,    -0.236160,    -0.003071,
  1612.800,    -0.233167,    -0.233167,    -0.003229,
  1612.850,    -0.256656,    -0.256656,     0.001173,
  1612.900,    -0.239617,    -0.239617,     0.000877,
  1612.950,    -0.245471,    -0.245471,     0.000754,
  1613.000,    -0.262886,    -0.262886,     0.000641,
  1613.050,    -0.251333,    -0.251333,     0.001853,
  1613.100,    -0.256567,    -0.256567,    -0.001289,
  1613.150,    -0.244889,    -0.244889,     0.000934,
  1613.200,    -0.267568,    -0.267568,     0.000047,
  1613.250,    -0.263436,    -0.263436,     0.002148,
  1613.300,    -0.261406,    -0.261406,     0.001967,
  1613.350,    -0.262316,    -0.262316,    -0.000296,
  1613.400,    -0.263597,    -0.263597,    -0.002832,
  1613.450,    -0.263895,    -0.263895,     0.001797,
  1613.500,    -0.253962,    -0.253962,     0.004147,
  1613.550,    -0.267384,    -0.267384,     0.001082,
  1613.600,    -0.282852,    -0.282852,     0.001790,
  1613.650,    -0.294390,    -0.294390,     0.001239,
  1613.700,    -0.269291,    -0.269291,    -0.001384,
  1613.750,    -0.296063,    -0.296063,     0.000601,
  1613.800,    -0.295676,    -0.295676,    -0.001299,
  1613.850,    -0.290447,    -0.290447,     0.000319,
  1613.900,    -0.308364,    -0.308364,     0.000739,
  1613.950,    -0.311033,    -0.311033,    -0.002761,
  1614.000,    -0.298176,    -0.298176,     0.006909,
  1614.050,    -0.320096,    -0.320096,     0.006190,
  1614.100,    -0.327092,    -0.327092,     0.007194,
  1614.150,    -0.336267,    -0.336267,     0.006599,
  1614.200,    -0.347295,    -0.347295,     0.005289,
  1614.250,    -0.345886,    -0.345886,     0.002615,
  1614.300,    -0.330335,    -0.330335,     0.001243,
  1614.350,    -0.335595,    -0.335595,    -0.001253,
  1614.400,    -0.326397,    -0.326397,    -0.000119,
  1614.450,    -0.335081,    -0.335081,     0.002870,
  1614.500,    -0.341281,    -0.341281,    -0.005878,
  1614.550,    -0.341916,    -0.341916,    -0.007773,
  1614.600,    -0.342900,    -0.342900,     0.000335,
  1614.650,    -0.342125,    -0.342125,    -0.001076,
  1614.700,    -0.318097,    -0.318097,    -0.003027,
  1614.750,    -0.315540,    -0.315540,     0.003562,
  1614.800,    -0.298863,    -0.298863,     0.007131,
  1614.850,    -0.298416,    -0.298416,     0.010345,
  1614.900,    -0.312369,    -0.312369,     0.005245,
  1614.950,    -0.298750,    -0.298750,     0.005692,
  1615.000,    -0.299329,    -0.299329,     0.006447,
  1615.050,    -0.316875,    -0.316875,     0.003715,
  1615.100,    -0.339941,    -0.339941,     0.002221,
  1615.150,    -0.354372,    -0.354372,    -0.000388,
  1615.200,    -0.349586,    -0.349586,    -0.000594,
  1615.250,    -0.375272,    -0.375272,     0.000202,
  1615.300,    -0.391255,    -0.391255,    -0.004731,
  1615.350,    -0.412063,    -0.412063,    -0.005494,
  1615.400,    -0.422098,    -0.422098,    -0.006137,
  1615.450,    -0.408363,    -0.408363,    -0.001871,
  1615.500,    -0.404922,    -0.404922,     0.001732,
  1615.550,    -0.411461,    -0.411461,     0.006821,
  1615.600,    -0.401083,    -0.401083,    -0.000854,
  1615.650,    -0.408784,    -0.408784,    -0.000913,
  1615.700,    -0.415894,    -0.415894,     0.002549,
  1615.750,    -0.406058,    -0.406058,     0.007464,
  1615.800,    -0.429032,    -0.429032,     0.000903,
  1615.850,    -0.454615,    -0.454615,    -0.001180,
  1615.900,    -0.455064,    -0.455064,     0.001509,
  1615.950,    -0.455368,    -0.455368,     0.000746,
  1616.000,    -0.466990,    -0.466990,     0.007894,
  1616.050,    -0.474880,    -0.474880,     0.001106,
  1616.100,    -0.480263,    -0.480263,    -0.003685,
  1616.150,    -0.480738,    -0.480738,     0.000003,
  1616.200,    -0.476577,    -0.476577,    -0.003192,
  1616.250,    -0.483261,    -0.483261,     0.000813,
  1616.300,    -0.490949,    -0.490949,     0.003186,
  1616.350,    -0.490765,    -0.490765,    -0.000195,
  1616.400,    -0.495713,    -0.495713,    -0.000299,
  1616.450,    -0.492477,    -0.492477,     0.001394,
  1616.500,    -0.503176,    -0.503176,    -0.000030,
  1616.550,    -0.526755,    -0.526755,     0.003753,
  1616.600,    -0.506274,    -0.506274,     0.002264,
  1616.650,    -0.492097,    -0.492097,     0.004419,
  1616.700,    -0.494707,    -0.494707,     0.005568,
  1616.750,    -0.491688,    -0.491688,     0.001469,
  1616.800,    -0.491173,    -0.491173,     0.001549,
  1616.850,    -0.493725,    -0.493725,     0.000729,
  1616.900,    -0.487156,    -0.487156,    -0.000202,
  1616.950,    -0.489569,    -0.489569,     0.001102,
  1617.000,    -0.506868,    -0.506868,    -0.001680,
  1617.050,    -0.487291,    -0.487291,    -0.004256,
  1617.100,    -0.474220,    -0.474220,    -0.001879,
  1617.150,    -0.483483,    -0.483483,    -0.001259,
  1617.200,    -0.473541,    -0.473541,    -0.000300,
  1617.250,    -0.474562,    -0.474562,     0.004478,
  1617.300,    -0.456456,    -0.456456,     0.002154,
  1617.350,    -0.446705,    -0.446705,     0.000183,
  1617.400,    -0.459078,    -0.459078,     0.004092,
  1617.450,    -0.445847,    -0.445847,     0.004214,
  1617.500,    -0.438835,    -0.438835,     0.002812,
  1617.550,    -0.433537,    -0.433537,     0.004334,
  1617.600,    -0.436497,    -0.436497,    -0.000353,
  1617.650,    -0.418269,    -0.418269,     0.002782,
  1617.700,    -0.416141,    -0.416141,     0.003334,
  1617.750,    -0.407228,    -0.407228,    -0.002305,
  1617.800,    -0.401720,    -0.401720,     0.001573,
  1617.850,    -0.380863,    -0.380863,    -0.002855,
  1617.900,    -0.371745,    -0.371745,     0.001768,
